site_id,province,latitude,longitude
ST-3386,Metro Manila,14.3901,121.0448
ST-0989,Cebu,10.3106,123.8951
ST-2212,Rizal,14.63868,121.13158
ST-0128,Laguna,14.17838,121.2419
ST-2474,Cavite,14.2917,121.0137
ST-2106,Cebu,10.2987,123.9038
ST-3190,Metro Manila,14.6103,120.9926
ST-2325,Laguna,14.33597,121.0315
ST-0943,Camarines Norte,14.11294,122.95625
ST-4537,Pampanga,15.19742333,120.557442
ST-0940,Metro Manila,14.5561,121.0186
ST-2283,Laguna,14.29657,121.05615
ST-3217,Nueva Ecija,15.3653,120.9397
ST-0000 [ARCHIVED],Cebu,10.3106609,123.9780327
ST-2252,Bulacan,14.9585,120.891
ST-2260,Batangas,14.06887,120.8573
ST-3663,Metro Manila,14.692773,121.00925
ST-3617,Camarines Sur,13.644407,123.206867
ST-3731,Metro Manila,14.6518,120.9659
ST-4065,Misamis Oriental,8.48339,124.59802
ST-3724,Metro Manila,14.543324,121.006068
ST-2891,Metro Manila,14.59753,121.0405
ST-3861,Metro Manila,14.658212,121.067207
ST-1910,Batangas,14.0788,121.15053
ST-0733,Metro Manila,14.7164,121.04065
ST-3462,Cavite,14.4363,120.8901
ST-2628,Bukidnon,7.68008,124.99423
ST-0957,Tarlac,15.2884,120.5702
ST-3562,Metro Manila,14.564617,121.0284
ST-3313,Batangas,14.090316,121.148598
ST-2254,Metro Manila,14.51744,120.99654
ST-3507,Metro Manila,14.6652049,121.07694
ST-2587,Bohol,9.6475,123.85175
ST-2466,Tarlac,15.48192,120.59561
ST-3561,Laguna,14.236631,121.165979
ST-0071,Metro Manila,14.58961,121.03494
ST-0716,Metro Manila,14.6533,121.1028
ST-1215,Negros Occidental,10.67849,122.9599
ST-2817,Metro Manila,14.4137,121.0464
ST-0281,Metro Manila,14.62924,121.03425
ST-3286,Negros Occidental,9.972156,122.624577
ST-5013,,0,0
ST-3548,Cagayan,17.656,121.745118
ST-3679,Leyte,11.198345,125.004909
ST-0525,Metro Manila,14.658,121.0208
ST-3715,Nueva Ecija,15.489414,120.96722
ST-0728,Benguet,16.41563,120.5977
ST-4822,Pampanga,0,0
ST-1383,Iloilo,10.70016,122.55596
ST-1853,Aklan,11.9411,121.9394
ST-4193,Nueva Ecija,15.610837,120.917801
ST-3572,Cavite,14.355495,120.918214
ST-2362,Aklan,11.71053,122.36567
ST-1672,Metro Manila,14.4345,121.0409
ST-5522,,0,0
ST-5334,,0,0
ST-0346,Metro Manila,14.57403,120.98328
ST-0953,Batangas,13.87839,121.10388
ST-3502,Sultan Kudarat,6.685627,124.671833
ST-1525,Cebu,10.37581,123.6349
ST-0252,Metro Manila,14.44564,120.99379
ST-1123,Metro Manila,14.57884,121.05278
ST-2861,Metro Manila,14.5427,120.9902
ST-2759,Metro Manila,14.7111,120.984
ST-4230,Cavite,14.252977,120.877562
ST-2902,Aurora,15.7957,121.4763
ST-0518,Metro Manila,14.55588,121.03442
ST-4342,Bulacan,14.857575,121.080177
ST-2966,Agusan Del Sur,8.0447,126.06335
ST-0674,Metro Manila,14.5607,121.0432
ST-2893,Sorsogon,12.6667389,123.8744
ST-0096,Laguna,14.3629,121.0575
ST-0147,Metro Manila,14.6685,121.0205
ST-1355,Rizal,14.71028,121.13335
ST-4316,Metro Manila,14.52795313,121.0581572
ST-0805,Metro Manila,14.633,121.04533
ST-3615,Benguet,16.410604,120.58909
ST-1664,Metro Manila,14.74422,121.0354
ST-1564,Negros Occidental,10.66887,122.95662
ST-2694,Metro Manila,14.59161,121.0196
ST-3684,Bulacan,14.75684,120.953973
ST-4301,Leyte,10.356298,124.969955
ST-0232,Metro Manila,14.5512,121.01901
ST-4599,Metro Manila,14.64135333,121.0403551
ST-0214,Laguna,14.06435,121.32326
ST-0057,Metro Manila,14.6643,121.068
ST-0883,Pampanga,15.2251,120.6135
ST-5114,Bataan,0,0
ST-0897,Quezon,13.93437,121.60433
ST-0386,Cavite,14.42903,120.94504
ST-1236,Quezon,13.9719,121.6875
ST-0293,Bulacan,14.8871,120.8677
ST-4827,,0,0
ST-0676,Metro Manila,14.581,121.00714
ST-0323,Metro Manila,14.6333,121.04336
ST-5321,,0,0
ST-0312,Metro Manila,14.5792,120.97834
ST-5478,,0,0
ST-5036,,0,0
ST-1711,Albay,13.3587,123.7296
ST-2594,Pangasinan,16.38901,119.89281
ST-1409,Batangas,13.79186,121.07044
ST-4589,Negros Oriental,9.762686346,123.1421998
ST-1869,Metro Manila,14.73524,121.06409
ST-2145,Metro Manila,14.6756,121.04558
ST-1623,Metro Manila,14.6372,121.04186
ST-1324,Metro Manila,14.61836,121.01009
ST-4425,Davao Del Norte,7.0724,125.71044
ST-1793,Pampanga,15.0523,120.6628
ST-2022,Cebu,10.33299,123.94907
ST-2209,Davao Del Sur,7.06108,125.5636
ST-1493,Albay,13.14863,123.71448
ST-5002,,0,0
ST-2849,Metro Manila,14.53583,120.98929
ST-5095,La Union,0,0
ST-2167,Batangas,14.11138,121.14481
ST-2353,Cavite,14.40351,120.92572
ST-2672,Negros Occidental,9.74968,122.4019
ST-3524,Cebu,10.310797,123.897538
ST-2801,South Cotabato,6.1273,125.1603
ST-2778,Bohol,9.65601,123.85314
ST-4990,,0,0
ST-4627,Oriental Mindoro,13.02888,121.4819
ST-2708,Benguet,16.4163,120.5973
ST-4529,Laguna,14.268379,121.398196
ST-2219,Cebu,10.30327,123.95597
ST-2936,Benguet,16.4053,120.6022
ST-3697,Bulacan,14.969375,120.895901
ST-2987,Misamis Oriental,8.522,124.5739
ST-2940,Rizal,14.5973,121.1809
ST-3116,Laguna,14.2203,121.1754
ST-2651,Metro Manila,14.4596402,121.0292
ST-1474,Negros Occidental,9.9883,122.8128
ST-3248,Rizal,14.4362,121.3351
ST-3123,Leyte,11.1593,124.99226
ST-3532,Metro Manila,14.6679,121.0735
ST-4109,Rizal,14.503566,121.169922
ST-3592,Cebu,10.3046,123.9097
ST-3730,Leyte,11.241645,124.998082
ST-4401,Rizal,14.75589496,121.1507974
ST-3992,Bohol,9.951198,123.961549
ST-3820,Metro Manila,14.683981,121.08634
ST-3767,Rizal,14.463749,121.194865
ST-3246,Bohol,9.587841,123.725453
ST-3719,Ilocos Norte,18.197903,120.588768
ST-2182,Negros Oriental,9.36541,122.80495
ST-0047,Metro Manila,14.57145,120.9948
ST-4032,Metro Manila,14.607634,121.027339
ST-4789,Zambales,15.364695,119.957413
ST-4988,Albay,0,0
ST-4408,Nueva Ecija,15.3593642,120.991107
ST-3183,Metro Manila,14.62267,121.06498
ST-4366,Metro Manila,14.6321,121.0832
ST-3895,,14.59216,121.0808
ST-4332,Metro Manila,14.57101,121.0916
ST-3762,Metro Manila,14.394695,121.034452
ST-3005,Metro Manila,14.7189,120.9863
ST-9981,Iloilo,10.74344,122.56579
ST-0535,Metro Manila,14.42394,121.0313
ST-1871,Cebu,9.9675,123.6208
ST-1472,La Union,16.72052,120.34886
ST-9999,Rizal,14.58091,121.17603
ST-3752,Metro Manila,14.652615,121.104768
ST-1448,Metro Manila,14.661,121.02024
ST-4440,Pampanga,15.043069,120.789237
ST-9984,Metro Manila,14.616558,121.061258
ST-2867,Iloilo,10.70183,122.54319
ST-2755,North Cotabato,6.9626,125.0858
ST-4291,Batangas,13.921691,121.173682
ST-4246,Batangas,13.91289,120.87856
ST-3849,Rizal,14.756985,121.13443
ST-0393,Benguet,16.4216,120.6
ST-2943,South Cotabato,6.0802,125.1475
ST-3206,Surigao Del Sur,8.5364,126.1211
ST-4376,Bataan,14.46297,120.5356
ST-0916,Cavite,14.2931,121.0057
ST-3151,Metro Manila,14.611321,120.994274
ST-3610,Cavite,14.4279,120.9374
ST-2342,Negros Oriental,9.9802,123.2007
ST-1571,Negros Occidental,10.6456,122.93857
ST-2297,Metro Manila,14.58809,121.04397
ST-3966,Pampanga,15.16967,120.5818
ST-3075,Bulacan,14.9768,120.8939
ST-1006,Cebu,10.3368,123.94249
ST-1399,Cebu,9.8819,123.6054
ST-2413,Rizal,14.57755,121.18838
ST-3620,Nueva Ecija,15.559808,120.9256
ST-2857,South Cotabato,6.4799,124.867
ST-2883,South Cotabato,6.1376,125.1716
ST-3140,Isabela,17.2779,121.8083
ST-2347,Metro Manila,14.4284,121.0206
ST-3127,Pampanga,15.1528,120.5923
ST-3240,Metro Manila,14.6181,121.0541
ST-4064,Quezon,13.960605,121.606712
ST-3973,Metro Manila,14.61466,120.991425
ST-2185,Metro Manila,14.74794,121.06225
ST-3998,Bulacan,14.72991,120.976674
ST-2085,Pampanga,15.16966,120.57835
ST-2291,Batangas,13.84502,121.2023
ST-4299,Bulacan,14.83504,121.084
ST-3997,Zambales,14.828934,120.292768
ST-2523,South Cotabato,6.07913,125.15196
ST-4337,Nueva Ecija,15.43591,120.9402
ST-2844,Metro Manila,14.5301,120.9862
ST-1104,Quezon,13.9367,121.611
ST-3073,Isabela,16.93483,121.7666
ST-4061,Oriental Mindoro,13.382487,121.16246
ST-3130,Antique,10.7546,121.9354
ST-4315,Bulacan,14.84103,120.7955
ST-2636,South Cotabato,6.10669,125.16759
ST-3567,Bulacan,14.8718,120.8615
ST-1716,Capiz,11.5841,122.7554
ST-4003,Metro Manila,14.5667,121.0088
ST-1259,Bulacan,14.7602,120.9623
ST-3362,Laguna,14.0735,121.3163
ST-4098,Leyte,10.498904,124.739579
ST-2812,Lanao Del Norte,8.2102,124.2223
ST-3650,Batangas,14.078211,120.630564
ST-1746,Cebu,10.3346,123.93857
ST-4012,sorsogon,12.872483,124.007556
ST-3775,Metro Manila,14.5515668,121.0275942
ST-4112,,10.75392,122.5726
ST-0615,Laguna,14.3622,121.0566
ST-4199,Metro Manila,14.61961,121.0926
ST-0374,Metro Manila,14.6005,121.01348
ST-2174,Nueva Ecija,15.87816,120.89918
ST-3761,Bohol,9.650502,124.366595
ST-3749,Bohol,9.6443,123.8553
ST-1744,Rizal,14.6198,121.1806
ST-3986,Pampanga,15.096408,120.62473
ST-3879,,14.551514,120.995038
ST-2574,Cebu,10.30552,123.89974
ST-4035,Cebu,10.065427,123.62777
ST-3442,Metro Manila,14.5966756,120.9738
ST-3799,Leyte,11.048047,124.605868
ST-4991,,0,0
ST-1136,Nueva Ecija,15.70732,121.10187
ST-5149,Nueva Ecija,15.67101,120.7453
ST-1738,Batangas,13.96981,121.166
ST-3843,,0,0
ST-5009,Leyte,10.3292422,124.7891795
ST-4029,Cavite,14.347713,120.881221
ST-1592,Cebu,10.38,123.96611
ST-4357,Batangas,13.948253,121.17386
ST-5431,,0,0
ST-5387,,0,0
ST-4153,Cavite,14.403801,120.917708
ST-0414,Batangas,13.8845,120.913
ST-2981,Metro Manila,14.60956,120.99162
ST-3368,Pampanga,15.0395,120.7012
ST-4062,Metro Manila,14.42557,121.0385
ST-2346,Davao Del Sur,7.0568,125.60134
ST-3452,Metro Manila,14.602822,121.013865
ST-3648,Cavite,14.24472,120.997
ST-2677,Metro Manila,14.66863,121.0338
ST-4486,Pampanga,15.13887,120.6157
ST-4122,Lanao Del Norte,8.273512,124.2642
ST-3896,Metro Manila,14.47319,120.9969
ST-3618,Metro Manila,14.61711,121.044123
ST-3888,Metro Manila,14.752615,121.017297
ST-3915,Pampanga,14.964108,120.629545
ST-4215,Pangasinan,16.015173,120.387067
ST-4200,Las Piñas,14.449851,120.981983
ST-3278,Cavite,14.4195,120.9235
ST-4009,Rizal,14.351974,121.323523
ST-4809,Negros Occidental,10.61247,10.61247
ST-3674,Aklan,9.5505274,123.7722707
ST-1208,Negros Occidental,10.67562,122.94147
ST-3979,Metro Manila,14.6493,121.004401
ST-4928,Bataan,14.63241,14.63241
ST-4131,Cebu,10.24473,123.8134
ST-4287,Tarlac,15.379517,120.70751
ST-3774,Metro Manila,14.560332,121.004727
ST-4289,Pangasinan,16.10747,120.5604
ST-4052,Sorsogon,12.98222,123.9885
ST-4450,Pampanga,15.063721,120.549074
ST-3834,Metro Manila,14.57175,121.05368
ST-3020,Metro Manila,14.5132,121.0609
ST-1641,Laguna,14.3658,121.05453
ST-4036,Bulacan,14.873956,120.821543
ST-5109,,0,0
ST-4214,Cavite,14.124867,120.934652
ST-4962,Misamis Oriental,8.95583,0
ST-4095,Antique,11.76926,121.919
ST-4593,Leyte,11.29435,11.29435
ST-3539,Bulacan,14.851413,120.860847
ST-1469,Metro Manila,14.5588,121.00768
ST-3871,Quezon,14.746209,121.646041
ST-0328,Nueva Ecija,15.48837,120.97247
ST-3568,Cavite,14.417014,120.854864
ST-3891,Quezon,13.951814,121.50383
ST-4340,Agusan del Norte,8.94744,125.536
ST-4307,Tarlac,15.457182296084,120.599595738058
ST-4171,Cavite,14.174354,120.92737
ST-4261,Cebu,10.24601,123.8281
ST-4227,Tarlac,15.667983,120.586985
ST-3275,Surigao Del Sur,9.071,126.1937
ST-3862,Metro Manila,14.6177991,120.9589154
ST-2965,Nueva Vizcaya,16.29489,121.03331
ST-0002,Metro Manila,14.449,121.0294
ST-1348,Metro Manila,14.6232,121.0963
ST-3576,Laguna,14.18091,121.28
ST-4070,Metro Manila,14.606981,121.079062
ST-3301,Laguna,14.289,121.1097
ST-3545,National Capital Region,14.610681,121.003678
ST-4216,Metro Manila,14.6067,120.983828
ST-3899,Oriental Mindoro,13.056366,121.407012
ST-4349,Quezon,13.906167,121.6196076
ST-4121,Misamis Oriental,8.611423,124.892446
ST-4159,Nueva Ecija,15.49497,120.9643
ST-4008,Batangas,13.839433,121.121857
ST-4369,Misamis Oriental,8.1487,123.8367
ST-0284,Metro Manila,14.63798,121.07414
ST-4103,Tarlac,15.47587,120.586624
ST-3059,Bulacan,14.7535,120.9544
ST-2218,Metro Manila,14.46517,120.9718
ST-2960,Benguet,16.41395,120.61773
ST-3405,Iloilo,11.2712,123.0963
ST-4018,Batangas,14.108839,121.145877
ST-4005,,7.205647,124.540761
ST-4160,Tarlac,15.715664,120.577811
ST-4475,Laguna,14.319769,121.100787
ST-2121,Pangasinan,15.9282,120.8419
ST-4020,Nueva Ecija,15.290897,120.883532
ST-3786,Metro Manila,14.629982,121.02762
ST-3926,Leyte,11.21694,124.993828
ST-4086,Cebu,10.390638,123.982215
ST-3860,Camarines Sur,13.619709,123.184007
ST-4006,Bukidnon,7.759223,125.002119
ST-3495,Laguna,14.2404,121.0597
ST-3995,Pampanga,15.060441,120.54019
ST-3848,Sarangani,5.990265,124.630013
ST-4194,Zambales,14.92677,120.216075
ST-3865,Cebu,10.290589,123.9907117
ST-4043,RIZAL,14.63252,121.1132
ST-3397,Laguna,14.315,121.122
ST-4054,Camarines Norte,14.135278,122.924589
ST-2518,Pampanga,15.09391,120.76627
ST-3853,Leyte,10.97517,124.8943
ST-2644,Bohol,9.57895,123.74644
ST-3810,Camarines Norte,14.173657,122.907524
ST-4050,Camarines Norte,14.184077,122.394206
ST-1534,Quezon,13.96147,121.5869
ST-1393,Negros Occidental,10.66849,122.9646
ST-4458,Batangas,14.04044,121.1594
ST-3951,Leyte,10.281771,124.786102
ST-2221,Negros Oriental,9.728,122.9282
ST-3739,Metro Manila,14.655511,121.029328
ST-4363,Oriental Mindoro,13.32083,121.300952
ST-4460,Metro Manila,14.5553,121.0229
ST-4628,Nueva Ecija,15.611327,121.166894
ST-3745,Benguet,16.445728,120.587287
ST-4600,Metro Manila,14.58946,121.0989
ST-4352,Cebu,10.120626,123.678955
ST-4152,Guimaras,10.6970106,122.64982
ST-3976,Nueva Ecija,15.789029,120.981205
ST-4079,Metro Manila,14.59208,121.0805
ST-4388,Quezon,13.95294,121.5786
ST-4072,Cavite,14.407625,120.860124
ST-4278,Tarlac,15.282457,120.567707
ST-4212,Cavite,14.571554,121.128694
ST-3809,Cavite,14.173657,122.907524
ST-2023,Metro Manila,14.64203,121.11048
ST-4604,Rizal,14.65519,121.1491
ST-3040,Nueva Ecija,15.5511,120.8155
ST-2866,Metro Manila,14.5652,121.00875
ST-0309,Metro Manila,14.58964,121.06068
ST-4165,Pangasinan,16.0091386,120.2245907
ST-0315,Metro Manila,14.628,121.0042
ST-0932,Cebu,10.30135,123.9629
ST-4339,Laguna,14.177036,121.271809
ST-3999,Bulacan,14.828297,121.001134
ST-3968,Leyte,11.015008,124.593206
ST-3504,Benguet,16.413911,120.5932687
ST-4364,Bulacan,14.78173,120.9825
ST-4292,Pampanga,14.933214,120.500752
ST-4180,Misamis Oriental,8.50833,124.75411
ST-3949,Cavite,14.433925,120.878382
ST-3503,Pampanga,15.1159,120.6123
ST-0435,Pampanga,15.13827,120.58805
ST-1421,Bulacan,14.8571,121.0854
ST-1723,Bataan,14.84451,120.47304
ST-2103,Pampanga,14.8908,120.70429
ST-1697,Tarlac,15.4744,120.59111
ST-4117,Province of Antique,10.431936,121.925755
ST-5263,,0,0
ST-5397,,0,0
ST-5302,,0,0
ST-0810,Pampanga,14.90802,120.71555
ST-0592,Bulacan,14.85741,121.05576
ST-3141,Nueva Ecija,15.6562,120.7679
ST-0545,Tarlac,15.3422,120.5938
ST-0410,Bulacan,14.7665,120.9979
ST-0559,Pampanga,15.18108,120.52777
ST-2471,Tarlac,15.7992,120.60766
ST-0769,Pampanga,15.0265,120.6941
ST-0445,Nueva Ecija,15.4588,120.95
ST-3071,Bataan,14.6773,120.5206
ST-4861,Bulacan,0,0
ST-2457,Metro Manila,14.68805,121.032
ST-5297,,0,0
ST-5308,,0,0
ST-1719,Nueva Ecija,15.35092,121.00461
ST-0516,Nueva Ecija,15.49292,120.97578
ST-0428,Bataan,14.68008,120.53689
ST-1631,Pampanga,15.1653,120.61751
ST-0919,Zambales,15.0612,120.07
ST-0565,Pampanga,15.22286,120.57408
ST-4554,Pangasinan,15.8959,120.4258
ST-0936,Bataan,14.66815,120.55216
ST-1741,Pampanga,15.0716,120.5431
ST-0620,Bulacan,14.8587,121.0488
ST-2156,Nueva Ecija,15.30502,120.94611
ST-0714,Pampanga,15.15869,120.59223
ST-4931,,0,0
ST-5348,,0,0
ST-1450,Camarines Sur,13.6981,123.4895
ST-2666,Antique,10.753,121.94179
ST-5426,,0,0
ST-1581,Iloilo,10.7327,122.55981
ST-1954,Iloilo,10.822,122.7113
ST-4925,,0,0
ST-5505,,0,0
ST-4821,Bukidnon,7.713036,125.113533
ST-1370,Iloilo,10.7149,122.56715
ST-1029,Cebu,10.3298,123.93252
ST-1085,Cebu,10.3003,123.89932
ST-4871,,0,0
ST-3741,,14.620622,121.060901
ST-1131,Bulacan,14.79446,120.8793
ST-2234,Metro Manila,14.53211,121.00855
ST-4675,Cebu,0,0
ST-3857,Pampanga,15.094,120.649703
ST-9974,Laguna,14.271279,121.123344
ST-4158,Nueva Ecija,15.48246,121.0425
ST-4260,Pampanga,15.09272,120.6445
ST-4535,Bohol,9.702998,124.1026
ST-4126,Davao de Oro,7.818964,125.79122
ST-4403,Camarines Sur,13.66851175,123.0100999
ST-3050,Nueva Ecija,15.7875,120.9908
ST-4150,Metro Manila,14.529477,120.989245
ST-5225,,0,0
ST-5460,,0,0
ST-5358,,0,0
ST-4151,Metro Manila,14.57461,120.989
ST-4417,Rizal,14.52335,121.24
ST-4178,Bohol,10.14797,124.324
ST-4514,Leyte,11.2099867,125.0146941
ST-3967,Davao Del Sur,7.070206,125.611092
ST-4598,Occidental Mindoro,12.30941,121.1491
ST-4674,Metro Manila,14.632756,120.957528
ST-3374,Misamis Occidental,8.1703,123.859
ST-3985,Pampanga,15.024674,120.671443
ST-4107,Pampanga,15.24943,120.5651
ST-4591,Cebu,9.707511,123.5065
ST-4387,Bataan,14.85941,120.43755
ST-3203,Laguna,14.2596,121.1279
ST-4189,Davao De Oro,7.357875,125.856295
ST-4678,Pampanga,15.02504,120.69758
ST-4060,Oriental Mindoro,13.5026,120.9055
ST-2681,Metro Manila,14.59243,121.05778
ST-4365,Oriental Mindoro,12.596572,121.526675
ST-3571,Cavite,14.4139,120.9804528
ST-9995,Cebu,10.31291,123.88616
ST-4998,,0,0
ST-3263,Metro Manila,14.6143,121.0468
ST-4900,Metro Manila,14.59215093,121.0802388
ST-1587,Cebu,10.2731,123.84912
ST-4091,Cavite,14.40921,120.954
ST-4296,Cavite,14.42268,120.960166
ST-2350,Metro Manila,14.72416,121.0391
ST-4264,Southern Leyte,10.384371,124.981775
ST-4188,South Cotabato,6.48804,124.8424
ST-3705,Metro Manila,14.584159,121.049944
ST-4226,Batangas,13.86452,121.00568
ST-4187,Tarlac,15.569855,120.667915
ST-4163,Iloilo,10.706057,122.545628
ST-3914,Metro Manila,14.668566,120.99146
ST-4324,Cavite,14.40489,120.9584
ST-4466,Leyte,11.16528,125.0071
ST-2201,Metro Manila,14.64446,120.9697
ST-4181,Leyte,10.792204,124.935759
ST-4420,Pangasinan,15.97182,120.218
ST-3886,Quezon,13.566307,122.566356
ST-4149,Misamis Oriental,8.47417,124.68224
ST-4239,Davao Oriental,7.608183,126.501
ST-3844,Isabela,16.71903,121.5524
ST-4154,Cavite,14.371045,120.888667
ST-4255,Rizal,14.50558,121.187713
ST-3954,QUEZON,13.322157,122.675952
ST-4295,Cavite,14.32164,120.872787
ST-3593,North Cotabato,6.8235941,124.8946515
ST-2726,South Cotabato,6.1127885,125.1689
ST-3851,,15.169904,120.579571
ST-4618,Pampanga,15.17054,120.5848
ST-2656,Laguna,14.29855,121.12685
ST-9959,Metro Manila,14.5086509,121.0333823
ST-3881,Isabela,16.69153,121.5483
ST-4400,Negros Oriental,9.473441,123.12196
ST-2742,North Cotabato,7.0213,125.0905
ST-4509,Bataan,14.454071,120.573252
ST-1378,Metro Manila,14.57111,120.9882
ST-2238,Bukidnon,8.15651,125.12592
ST-3925,Pampanga,15.085271,120.634609
ST-4493,Capiz,11.59101,122.72385
ST-4657,Surigao del Norte,9.463018,125.576371
ST-4510,Davao Del Norte,7.455856,125.7945
ST-4026,Leyte,11.207261,124.998725
ST-2788,South Cotabato,6.4946,124.8499
ST-3852,Pampanga,15.16981,120.5791
ST-4601,Metro Manila,14.62063,121.0993
ST-0200,Pangasinan,15.8833,120.59862
ST-0154,Metro Manila,14.56458,121.03115
ST-3791,Metro Manila,14.515729,120.981118
ST-4395,Occidental Mindoro,12.35101876,121.0640641
ST-4305,Lanao Del Norte,8.12466,124.2117
ST-4555,Iloilo,10.7528942,122.5408636
ST-3448,Metro Manila,14.61362,121.007757
ST-4515,Metro Manila,14.6810799,121.0846739
ST-4039,Nueva Ecija,15.267778,120.950648
ST-4123,Cavite,14.259243,120.868051
ST-2884,Ilocos Sur,17.1227,120.44918
ST-3365,Leyte,11.005316,124.606993
ST-3510,Batangas,13.745029,121.069991
ST-3993,Zambales,15.315412,119.992525
ST-4394,Rizal,14.55593,121.140418
ST-4358,Pampanga,14.946745,120.749997
ST-4329,Davao Occidental,10.384371,124.981783
ST-3411,Metro Manila,14.559845,121.056986
ST-4608,Metro Manila,14.53267,120.9996
ST-4359,Pampanga,15.216846,120.661874
ST-2895,Iloilo,10.6629,122.3209
ST-3094,Bulacan,14.8396,120.8127
ST-4519,Misamis Occidental,8.180313,123.8614
ST-3662,Metro Manila,14.554483,121.052814
ST-4293,Pampanga,15.218365,120.677518
ST-4118,Rizal,14.571554,121.128694
ST-3918,Batangas,13.869639,120.977676
ST-4220,Cebu,10.307077,124.009664
ST-1101,Metro Manila,14.6565,120.9818
ST-4157,Cebu City,10.28693,123.87158
ST-4277,Bataan,14.79104,120.49106
ST-4334,Pampanga,15.21553,120.6625
ST-4371,Pampanga,14.99481,120.778118
ST-0409,Laguna,14.0715,121.307
ST-4676,Zambales,15.30425,120.0441
ST-4406,Rizal,14.669254,121.133721
ST-4831,,0,0
ST-4228,Cavite,14.315983,120.790535
ST-4623,Rizal,14.65914,121.1492
ST-5048,,0,0
ST-3885,Quezon,13.894799,121.291154
ST-2928,Metro Manila,14.5835,120.995886
ST-4030,Nueva Ecija,15.477489,120.977262
ST-4125,Province of Aklan,11.77339,122.2601
ST-4396,Pampanga,15.12773,120.5691
ST-3311,Laguna,14.270237,121.444695
ST-0009,Metro Manila,0,0
ST-4331,Cebu,10.324615,123.94989
ST-4512,Misamis Occidental,8.485466,123.799122
ST-4574,Bulacan,14.89648079,120.8729329
ST-4577,Nueva Ecija,15.32202,120.8776
ST-3065,Davao Occidental,6.4115,125.6138
ST-4693,Bohol,9.62493,123.85971
ST-3043,Iloilo,10.7865,122.5889
ST-4148,Misamis Occidental,8.48425,123.8068
ST-4321,Laguna,14.183559,121.106008
ST-4617,Leyte,10.37397,124.74981
ST-4594,Cebu,10.3171,123.90927
ST-4367,Misamis Oriental,8.457263,124.644628
ST-3280,Metro Manila,14.4696,120.9712
ST-1313,Metro Manila,14.6761,120.94258
ST-4673,North Cotabato,6.876659,124.896159
ST-4375,Batangas,14.07895,121.1433
ST-4428,Metro Manila,14.52646,120.9914
ST-4532,Pampanga,15.09381,120.8121
ST-4547,Nueva Ecija,15.35172,121.0622
ST-2989,Bohol,9.8245,124.1978
ST-4377,Surigao Del Norte,9.632943,125.5657
ST-4489,Rizal,14.47627,121.3145
ST-4461,Metro Manila,14.58113,121.0599
ST-4497,Pangasinan,16.05023,120.5514
ST-4244,Pangasinan,15.99799,120.5751
ST-4686,Camarines Sur,13.407742,123.373341
ST-4527,Tarlac,15.71124,120.3625
ST-5386,,0,0
ST-3443,Metro Manila,14.629598,121.019777
ST-4952,,0,0
ST-4982,,0,0
ST-5183,,0,0
ST-5519,,0,0
ST-4013,Metro Manila,14.685018,121.044099
ST-4368,Lanao del Norte,8.040841,123.790898
ST-3198,Capiz,11.60649,122.7325
ST-4542,Cavite,14.25539,120.9743
ST-4484,Cavite,14.42889,120.9177
ST-4156,Pangasinan,16.09836,120.3761
ST-4201,Laguna,14.32795,121.0913
ST-4613,Metro Manila,14.628832,121.033851
ST-4166,Rizal,14.39875,121.338929
ST-3982,Surigao Del Sur,8.677333221,126.1384118
ST-3284,Kalinga,17.4702,121.4667
ST-4213,Cavite,14.42582,120.9161
ST-4629,Quezon,13.874,121.9165
ST-4716,Metro Manila,14.5968226,121.037503
ST-4668,Pampanga,14.93729344,120.7332872
ST-4138,Tarlac,15.664297,120.639185
ST-1127,Cebu,10.2877,123.86316
ST-4597,Rizal,14.74965,121.1261
ST-3878,Batangas,13.940507,121.159077
ST-3251,Surigao Del Norte,9.766361,125.4830664
ST-3612,Bulacan,14.951487,120.898055
ST-4269,Bulacan,14.95801,120.962769
ST-4053,Bulacan,14.866349,120.860146
ST-4624,Metro Manila,14.59158,121.0811
ST-1204,Cebu,10.32871,123.9034
ST-3214,Rizal,14.7247,121.1425
ST-3185,Bulacan,14.7755,121.0185
ST-4559,Iloilo,10.76568,122.319558
ST-4655,Laguna,14.329904,121.044284
ST-4517,Benguet,16.44194,120.5933
ST-4427,Lanao Del Norte,8.192822298,124.2135155
ST-4421,North Cotabato,7.24359,124.51714
ST-4495,Lanao del Norte,8.113006,123.8986
ST-4690,Metro Manila,14.59618,121.012145
ST-4546,Bataan,14.80025,120.5197
ST-4083,Agusan del Norte,9.4605762,125.5696106
ST-3165,South Cotabato,6.946378,124.8871
ST-4710,Batangas,13.753347,121.133967
ST-1287,Quezon,13.92858,121.4234
ST-4572,Pampanga,15.025577,120.684512
ST-0074,Metro Manila,14.47504,121.00119
ST-4000,Batangas,13.7748579,121.0408937
ST-0553,Metro Manila,14.418,121.0458
ST-4419,Agusan del Norte,125.503499,8.944428
ST-3831,Metro Manila,14.6063,120.9682
ST-4472,Laguna,14.284821,121.066641
ST-4130,Pampanga,14.966936,120.630984
ST-4571,Leyte,11.406561,124.352659
ST-4565,Pampanga,14.9038,120.7156
ST-2374,South Cotabato,6.11604,125.17919
ST-9966,Laguna,14.296002,121.105815
ST-2462,La Union,16.906,120.4632
ST-9972,Misamis Oriental,8.484010689,124.6439096
ST-4637,Tarlac,15.491331,120.556392
